,time,bettype,target,line,decimalodds
1142,2023-04-29 02:29:18.603524,Total,Over,+100,2.0
1143,2023-04-29 02:29:18.603524,Total,Under,-120,1.83333334
1144,2023-04-29 02:29:18.603524,Moneyline,NJ Devils,+105,2.05
1145,2023-04-29 02:29:18.603524,Moneyline,NY Rangers,-125,1.8
1146,2023-04-29 02:29:18.603524,Puck Line,TOR Maple Leafs,-260,1.38461539
1147,2023-04-29 02:29:18.603524,Puck Line,TB Lightning,+220,3.2
1148,2023-04-29 02:29:18.603524,Total,Over,-110,1.90909091
1149,2023-04-29 02:29:18.603524,Total,Under,-110,1.90909091
1150,2023-04-29 02:29:18.603524,Moneyline,TOR Maple Leafs,-110,1.90909091
1151,2023-04-29 02:29:18.603524,Moneyline,TB Lightning,-110,1.90909091
1152,2023-04-29 02:29:18.603524,Puck Line,EDM Oilers,+140,2.4
1153,2023-04-29 02:29:18.603524,Puck Line,LA Kings,-165,1.60606061
1154,2023-04-29 02:29:18.603524,Total,Over,-130,1.76923077
1155,2023-04-29 02:29:18.603524,Total,Under,+110,2.1
1156,2023-04-29 02:29:18.603524,Moneyline,EDM Oilers,-170,1.5882353
1157,2023-04-29 02:29:18.603524,Moneyline,LA Kings,+145,2.45
1158,2023-04-29 02:29:18.603524,Puck Line,FLA Panthers,-125,1.8
1159,2023-04-29 02:29:18.603524,Puck Line,BOS Bruins,+105,2.05
1160,2023-04-29 02:29:18.603524,Total,Over,-120,1.83333334
1161,2023-04-29 02:29:18.603524,Total,Under,+100,2.0
1162,2023-04-29 02:29:18.603524,Moneyline,FLA Panthers,+195,2.95
1163,2023-04-29 02:29:18.603524,Moneyline,BOS Bruins,-230,1.43478261
1164,2023-04-29 02:29:18.603524,Puck Line,SEA Kraken,-135,1.74074075
1165,2023-04-29 02:29:18.603524,Puck Line,COL Avalanche,+115,2.15
1166,2023-04-29 02:29:18.603524,Total,Over,+100,2.0
1167,2023-04-29 02:29:18.603524,Total,Under,-120,1.83333334
1168,2023-04-29 02:29:18.603524,Moneyline,SEA Kraken,+180,2.8
1169,2023-04-29 02:29:18.603524,Moneyline,COL Avalanche,-210,1.47619048
1170,2023-04-29 02:30:07.978449,Puck Line,NJ Devils,-230,1.43478261
1171,2023-04-29 02:30:07.978449,Puck Line,NY Rangers,+195,2.95
1172,2023-04-29 02:30:07.978449,Total,Over,+100,2.0
1173,2023-04-29 02:30:07.978449,Total,Under,-120,1.83333334
1174,2023-04-29 02:30:07.978449,Moneyline,NJ Devils,+105,2.05
1175,2023-04-29 02:30:07.978449,Moneyline,NY Rangers,-125,1.8
1176,2023-04-29 02:30:07.978449,Puck Line,TOR Maple Leafs,-260,1.38461539
1177,2023-04-29 02:30:07.978449,Puck Line,TB Lightning,+220,3.2
1178,2023-04-29 02:30:07.978449,Total,Over,-110,1.90909091
1179,2023-04-29 02:30:07.978449,Total,Under,-110,1.90909091
1180,2023-04-29 02:30:07.978449,Moneyline,TOR Maple Leafs,-110,1.90909091
1181,2023-04-29 02:30:07.978449,Moneyline,TB Lightning,-110,1.90909091
1182,2023-04-29 02:30:07.978449,Puck Line,EDM Oilers,+140,2.4
1183,2023-04-29 02:30:07.978449,Puck Line,LA Kings,-165,1.60606061
1184,2023-04-29 02:30:07.978449,Total,Over,-130,1.76923077
1185,2023-04-29 02:30:07.978449,Total,Under,+110,2.1
1186,2023-04-29 02:30:07.978449,Moneyline,EDM Oilers,-170,1.5882353
1187,2023-04-29 02:30:07.978449,Moneyline,LA Kings,+145,2.45
1188,2023-04-29 02:30:07.978449,Puck Line,FLA Panthers,-125,1.8
1189,2023-04-29 02:30:07.978449,Puck Line,BOS Bruins,+105,2.05
1190,2023-04-29 02:30:07.978449,Total,Over,-120,1.83333334
1191,2023-04-29 02:30:07.978449,Total,Under,+100,2.0
1192,2023-04-29 02:30:07.978449,Moneyline,FLA Panthers,+195,2.95
1193,2023-04-29 02:30:07.978449,Moneyline,BOS Bruins,-230,1.43478261
1194,2023-04-29 02:30:07.978449,Puck Line,SEA Kraken,-135,1.74074075
1195,2023-04-29 02:30:07.978449,Puck Line,COL Avalanche,+115,2.15
1196,2023-04-29 02:30:07.978449,Total,Over,+100,2.0
1197,2023-04-29 02:30:07.978449,Total,Under,-120,1.83333334
1198,2023-04-29 02:30:07.978449,Moneyline,SEA Kraken,+180,2.8
1199,2023-04-29 02:30:07.978449,Moneyline,COL Avalanche,-210,1.47619048
1200,2023-04-29 02:30:57.416888,Puck Line,NJ Devils,-230,1.43478261
1201,2023-04-29 02:30:57.416888,Puck Line,NY Rangers,+195,2.95
1202,2023-04-29 02:30:57.416888,Total,Over,+100,2.0
1203,2023-04-29 02:30:57.416888,Total,Under,-120,1.83333334
1204,2023-04-29 02:30:57.416888,Moneyline,NJ Devils,+105,2.05
1205,2023-04-29 02:30:57.416888,Moneyline,NY Rangers,-125,1.8
1206,2023-04-29 02:30:57.416888,Puck Line,TOR Maple Leafs,-260,1.38461539
1207,2023-04-29 02:30:57.416888,Puck Line,TB Lightning,+220,3.2
1208,2023-04-29 02:30:57.416888,Total,Over,-110,1.90909091
1209,2023-04-29 02:30:57.416888,Total,Under,-110,1.90909091
1210,2023-04-29 02:30:57.416888,Moneyline,TOR Maple Leafs,-110,1.90909091
1211,2023-04-29 02:30:57.416888,Moneyline,TB Lightning,-110,1.90909091
1212,2023-04-29 02:30:57.416888,Puck Line,EDM Oilers,+140,2.4
1213,2023-04-29 02:30:57.416888,Puck Line,LA Kings,-165,1.60606061
1214,2023-04-29 02:30:57.416888,Total,Over,-130,1.76923077
1215,2023-04-29 02:30:57.416888,Total,Under,+110,2.1
1216,2023-04-29 02:30:57.416888,Moneyline,EDM Oilers,-170,1.5882353
1217,2023-04-29 02:30:57.416888,Moneyline,LA Kings,+145,2.45
1218,2023-04-29 02:30:57.416888,Puck Line,FLA Panthers,-125,1.8
1219,2023-04-29 02:30:57.416888,Puck Line,BOS Bruins,+105,2.05
1220,2023-04-29 02:30:57.416888,Total,Over,-120,1.83333334
1221,2023-04-29 02:30:57.416888,Total,Under,+100,2.0
1222,2023-04-29 02:30:57.416888,Moneyline,FLA Panthers,+195,2.95
1223,2023-04-29 02:30:57.416888,Moneyline,BOS Bruins,-230,1.43478261
1224,2023-04-29 02:30:57.416888,Puck Line,SEA Kraken,-135,1.74074075
1225,2023-04-29 02:30:57.416888,Puck Line,COL Avalanche,+115,2.15
1226,2023-04-29 02:30:57.416888,Total,Over,+100,2.0
1227,2023-04-29 02:30:57.416888,Total,Under,-120,1.83333334
1228,2023-04-29 02:30:57.416888,Moneyline,SEA Kraken,+180,2.8
1229,2023-04-29 02:30:57.416888,Moneyline,COL Avalanche,-210,1.47619048
1230,2023-04-29 02:31:55.739799,Puck Line,NJ Devils,-230,1.43478261
1231,2023-04-29 02:31:55.739799,Puck Line,NY Rangers,+195,2.95
1232,2023-04-29 02:31:55.739799,Total,Over,+100,2.0
1233,2023-04-29 02:31:55.739799,Total,Under,-120,1.83333334
1234,2023-04-29 02:31:55.739799,Moneyline,NJ Devils,+105,2.05
1235,2023-04-29 02:31:55.739799,Moneyline,NY Rangers,-125,1.8
1236,2023-04-29 02:31:55.739799,Puck Line,TOR Maple Leafs,-260,1.38461539
1237,2023-04-29 02:31:55.739799,Puck Line,TB Lightning,+220,3.2
1238,2023-04-29 02:31:55.739799,Total,Over,-110,1.90909091
1239,2023-04-29 02:31:55.739799,Total,Under,-110,1.90909091
1240,2023-04-29 02:31:55.739799,Moneyline,TOR Maple Leafs,-110,1.90909091
1241,2023-04-29 02:31:55.739799,Moneyline,TB Lightning,-110,1.90909091
1242,2023-04-29 02:31:55.739799,Puck Line,EDM Oilers,+140,2.4
1243,2023-04-29 02:31:55.739799,Puck Line,LA Kings,-165,1.60606061
1244,2023-04-29 02:31:55.739799,Total,Over,-130,1.76923077
1245,2023-04-29 02:31:55.739799,Total,Under,+110,2.1
1246,2023-04-29 02:31:55.739799,Moneyline,EDM Oilers,-170,1.5882353
1247,2023-04-29 02:31:55.739799,Moneyline,LA Kings,+145,2.45
1248,2023-04-29 02:31:55.739799,Puck Line,FLA Panthers,-125,1.8
1249,2023-04-29 02:31:55.739799,Puck Line,BOS Bruins,+105,2.05
1250,2023-04-29 02:31:55.739799,Total,Over,-120,1.83333334
1251,2023-04-29 02:31:55.739799,Total,Under,+100,2.0
1252,2023-04-29 02:31:55.739799,Moneyline,FLA Panthers,+195,2.95
1253,2023-04-29 02:31:55.739799,Moneyline,BOS Bruins,-230,1.43478261
1254,2023-04-29 02:31:55.739799,Puck Line,SEA Kraken,-135,1.74074075
1255,2023-04-29 02:31:55.739799,Puck Line,COL Avalanche,+115,2.15
1256,2023-04-29 02:31:55.739799,Total,Over,+100,2.0
1257,2023-04-29 02:31:55.739799,Total,Under,-120,1.83333334
1258,2023-04-29 02:31:55.739799,Moneyline,SEA Kraken,+180,2.8
1259,2023-04-29 02:31:55.739799,Moneyline,COL Avalanche,-210,1.47619048
1260,2023-04-29 02:32:48.098852,Puck Line,NJ Devils,-230,1.43478261
1261,2023-04-29 02:32:48.098852,Puck Line,NY Rangers,+195,2.95
1262,2023-04-29 02:32:48.098852,Total,Over,+100,2.0
1263,2023-04-29 02:32:48.098852,Total,Under,-120,1.83333334
1264,2023-04-29 02:32:48.098852,Moneyline,NJ Devils,+105,2.05
1265,2023-04-29 02:32:48.098852,Moneyline,NY Rangers,-125,1.8
1266,2023-04-29 02:32:48.098852,Puck Line,TOR Maple Leafs,-260,1.38461539
1267,2023-04-29 02:32:48.098852,Puck Line,TB Lightning,+220,3.2
1268,2023-04-29 02:32:48.098852,Total,Over,-110,1.90909091
1269,2023-04-29 02:32:48.098852,Total,Under,-110,1.90909091
1270,2023-04-29 02:32:48.098852,Moneyline,TOR Maple Leafs,-110,1.90909091
1271,2023-04-29 02:32:48.098852,Moneyline,TB Lightning,-110,1.90909091
1272,2023-04-29 02:32:48.098852,Puck Line,EDM Oilers,+140,2.4
1273,2023-04-29 02:32:48.098852,Puck Line,LA Kings,-165,1.60606061
1274,2023-04-29 02:32:48.098852,Total,Over,-130,1.76923077
1275,2023-04-29 02:32:48.098852,Total,Under,+110,2.1
1276,2023-04-29 02:32:48.098852,Moneyline,EDM Oilers,-170,1.5882353
1277,2023-04-29 02:32:48.098852,Moneyline,LA Kings,+145,2.45
1278,2023-04-29 02:32:48.098852,Puck Line,FLA Panthers,-125,1.8
1279,2023-04-29 02:32:48.098852,Puck Line,BOS Bruins,+105,2.05
1280,2023-04-29 02:32:48.098852,Total,Over,-120,1.83333334
1281,2023-04-29 02:32:48.098852,Total,Under,+100,2.0
1282,2023-04-29 02:32:48.098852,Moneyline,FLA Panthers,+195,2.95
1283,2023-04-29 02:32:48.098852,Moneyline,BOS Bruins,-230,1.43478261
1284,2023-04-29 02:32:48.098852,Puck Line,SEA Kraken,-135,1.74074075
1285,2023-04-29 02:32:48.098852,Puck Line,COL Avalanche,+115,2.15
1286,2023-04-29 02:32:48.098852,Total,Over,+100,2.0
1287,2023-04-29 02:32:48.098852,Total,Under,-120,1.83333334
1288,2023-04-29 02:32:48.098852,Moneyline,SEA Kraken,+180,2.8
1289,2023-04-29 02:32:48.098852,Moneyline,COL Avalanche,-210,1.47619048
1290,2023-04-29 02:33:36.418836,Puck Line,NJ Devils,-230,1.43478261
1291,2023-04-29 02:33:36.418836,Puck Line,NY Rangers,+195,2.95
1292,2023-04-29 02:33:36.418836,Total,Over,+100,2.0
1293,2023-04-29 02:33:36.418836,Total,Under,-120,1.83333334
1294,2023-04-29 02:33:36.418836,Moneyline,NJ Devils,+105,2.05
1295,2023-04-29 02:33:36.418836,Moneyline,NY Rangers,-125,1.8
1296,2023-04-29 02:33:36.418836,Puck Line,TOR Maple Leafs,-260,1.38461539
1297,2023-04-29 02:33:36.418836,Puck Line,TB Lightning,+220,3.2
1298,2023-04-29 02:33:36.418836,Total,Over,-110,1.90909091
1299,2023-04-29 02:33:36.418836,Total,Under,-110,1.90909091
1300,2023-04-29 02:33:36.418836,Moneyline,TOR Maple Leafs,-110,1.90909091
1301,2023-04-29 02:33:36.418836,Moneyline,TB Lightning,-110,1.90909091
1302,2023-04-29 02:33:36.418836,Puck Line,EDM Oilers,+140,2.4
1303,2023-04-29 02:33:36.418836,Puck Line,LA Kings,-165,1.60606061
1304,2023-04-29 02:33:36.418836,Total,Over,-130,1.76923077
1305,2023-04-29 02:33:36.418836,Total,Under,+110,2.1
1306,2023-04-29 02:33:36.418836,Moneyline,EDM Oilers,-170,1.5882353
1307,2023-04-29 02:33:36.418836,Moneyline,LA Kings,+145,2.45
1308,2023-04-29 02:33:36.418836,Puck Line,FLA Panthers,-125,1.8
1309,2023-04-29 02:33:36.418836,Puck Line,BOS Bruins,+105,2.05
1310,2023-04-29 02:33:36.418836,Total,Over,-120,1.83333334
1311,2023-04-29 02:33:36.418836,Total,Under,+100,2.0
1312,2023-04-29 02:33:36.418836,Moneyline,FLA Panthers,+195,2.95
1313,2023-04-29 02:33:36.418836,Moneyline,BOS Bruins,-230,1.43478261
1314,2023-04-29 02:33:36.418836,Puck Line,SEA Kraken,-135,1.74074075
1315,2023-04-29 02:33:36.418836,Puck Line,COL Avalanche,+115,2.15
1316,2023-04-29 02:33:36.418836,Total,Over,+100,2.0
1317,2023-04-29 02:33:36.418836,Total,Under,-120,1.83333334
1318,2023-04-29 02:33:36.418836,Moneyline,SEA Kraken,+180,2.8
1319,2023-04-29 02:33:36.418836,Moneyline,COL Avalanche,-210,1.47619048
1320,2023-04-29 02:34:31.802644,Puck Line,NJ Devils,-230,1.43478261
1321,2023-04-29 02:34:31.802644,Puck Line,NY Rangers,+195,2.95
1322,2023-04-29 02:34:31.802644,Total,Over,+100,2.0
1323,2023-04-29 02:34:31.802644,Total,Under,-120,1.83333334
1324,2023-04-29 02:34:31.802644,Moneyline,NJ Devils,+105,2.05
1325,2023-04-29 02:34:31.802644,Moneyline,NY Rangers,-125,1.8
1326,2023-04-29 02:34:31.802644,Puck Line,TOR Maple Leafs,-260,1.38461539
1327,2023-04-29 02:34:31.802644,Puck Line,TB Lightning,+220,3.2
1328,2023-04-29 02:34:31.802644,Total,Over,-110,1.90909091
1329,2023-04-29 02:34:31.802644,Total,Under,-110,1.90909091
1330,2023-04-29 02:34:31.802644,Moneyline,TOR Maple Leafs,-110,1.90909091
1331,2023-04-29 02:34:31.802644,Moneyline,TB Lightning,-110,1.90909091
1332,2023-04-29 02:34:31.802644,Puck Line,EDM Oilers,+140,2.4
1333,2023-04-29 02:34:31.802644,Puck Line,LA Kings,-165,1.60606061
1334,2023-04-29 02:34:31.802644,Total,Over,-130,1.76923077
1335,2023-04-29 02:34:31.802644,Total,Under,+110,2.1
1336,2023-04-29 02:34:31.802644,Moneyline,EDM Oilers,-170,1.5882353
1337,2023-04-29 02:34:31.802644,Moneyline,LA Kings,+145,2.45
1338,2023-04-29 02:34:31.802644,Puck Line,FLA Panthers,-125,1.8
1339,2023-04-29 02:34:31.802644,Puck Line,BOS Bruins,+105,2.05
1340,2023-04-29 02:34:31.802644,Total,Over,-120,1.83333334
1341,2023-04-29 02:34:31.802644,Total,Under,+100,2.0
1342,2023-04-29 02:34:31.802644,Moneyline,FLA Panthers,+195,2.95
1343,2023-04-29 02:34:31.802644,Moneyline,BOS Bruins,-230,1.43478261
1344,2023-04-29 02:34:31.802644,Puck Line,SEA Kraken,-135,1.74074075
1345,2023-04-29 02:34:31.802644,Puck Line,COL Avalanche,+115,2.15
1346,2023-04-29 02:34:31.802644,Total,Over,+100,2.0
1347,2023-04-29 02:34:31.802644,Total,Under,-120,1.83333334
1348,2023-04-29 02:34:31.802644,Moneyline,SEA Kraken,+180,2.8
1349,2023-04-29 02:34:31.802644,Moneyline,COL Avalanche,-210,1.47619048
1350,2023-04-29 02:35:27.104356,Puck Line,NJ Devils,-230,1.43478261
1351,2023-04-29 02:35:27.104356,Puck Line,NY Rangers,+195,2.95
1352,2023-04-29 02:35:27.104356,Total,Over,+100,2.0
1353,2023-04-29 02:35:27.104356,Total,Under,-120,1.83333334
1354,2023-04-29 02:35:27.104356,Moneyline,NJ Devils,+105,2.05
1355,2023-04-29 02:35:27.104356,Moneyline,NY Rangers,-125,1.8
1356,2023-04-29 02:35:27.104356,Puck Line,TOR Maple Leafs,-260,1.38461539
1357,2023-04-29 02:35:27.104356,Puck Line,TB Lightning,+220,3.2
1358,2023-04-29 02:35:27.104356,Total,Over,-110,1.90909091
1359,2023-04-29 02:35:27.104356,Total,Under,-110,1.90909091
1360,2023-04-29 02:35:27.104356,Moneyline,TOR Maple Leafs,-110,1.90909091
1361,2023-04-29 02:35:27.104356,Moneyline,TB Lightning,-110,1.90909091
1362,2023-04-29 02:35:27.104356,Puck Line,EDM Oilers,+140,2.4
1363,2023-04-29 02:35:27.104356,Puck Line,LA Kings,-165,1.60606061
1364,2023-04-29 02:35:27.104356,Total,Over,-130,1.76923077
1365,2023-04-29 02:35:27.104356,Total,Under,+110,2.1
1366,2023-04-29 02:35:27.104356,Moneyline,EDM Oilers,-170,1.5882353
1367,2023-04-29 02:35:27.104356,Moneyline,LA Kings,+145,2.45
1368,2023-04-29 02:35:27.104356,Puck Line,FLA Panthers,-125,1.8
1369,2023-04-29 02:35:27.104356,Puck Line,BOS Bruins,+105,2.05
1370,2023-04-29 02:35:27.104356,Total,Over,-120,1.83333334
1371,2023-04-29 02:35:27.104356,Total,Under,+100,2.0
1372,2023-04-29 02:35:27.104356,Moneyline,FLA Panthers,+195,2.95
1373,2023-04-29 02:35:27.104356,Moneyline,BOS Bruins,-230,1.43478261
1374,2023-04-29 02:35:27.104356,Puck Line,SEA Kraken,-135,1.74074075
1375,2023-04-29 02:35:27.104356,Puck Line,COL Avalanche,+115,2.15
1376,2023-04-29 02:35:27.104356,Total,Over,+100,2.0
1377,2023-04-29 02:35:27.104356,Total,Under,-120,1.83333334
1378,2023-04-29 02:35:27.104356,Moneyline,SEA Kraken,+180,2.8
1379,2023-04-29 02:35:27.104356,Moneyline,COL Avalanche,-210,1.47619048
1380,2023-04-29 02:36:16.509896,Puck Line,NJ Devils,-230,1.43478261
1381,2023-04-29 02:36:16.509896,Puck Line,NY Rangers,+195,2.95
1382,2023-04-29 02:36:16.509896,Total,Over,+100,2.0
1383,2023-04-29 02:36:16.509896,Total,Under,-120,1.83333334
1384,2023-04-29 02:36:16.509896,Moneyline,NJ Devils,+105,2.05
1385,2023-04-29 02:36:16.509896,Moneyline,NY Rangers,-125,1.8
1386,2023-04-29 02:36:16.509896,Puck Line,TOR Maple Leafs,-260,1.38461539
1387,2023-04-29 02:36:16.509896,Puck Line,TB Lightning,+220,3.2
1388,2023-04-29 02:36:16.509896,Total,Over,-110,1.90909091
1389,2023-04-29 02:36:16.509896,Total,Under,-110,1.90909091
1390,2023-04-29 02:36:16.509896,Moneyline,TOR Maple Leafs,-110,1.90909091
1391,2023-04-29 02:36:16.509896,Moneyline,TB Lightning,-110,1.90909091
1392,2023-04-29 02:36:16.509896,Puck Line,EDM Oilers,+140,2.4
1393,2023-04-29 02:36:16.509896,Puck Line,LA Kings,-165,1.60606061
1394,2023-04-29 02:36:16.509896,Total,Over,-130,1.76923077
1395,2023-04-29 02:36:16.509896,Total,Under,+110,2.1
1396,2023-04-29 02:36:16.509896,Moneyline,EDM Oilers,-170,1.5882353
1397,2023-04-29 02:36:16.509896,Moneyline,LA Kings,+145,2.45
1398,2023-04-29 02:36:16.509896,Puck Line,FLA Panthers,-125,1.8
1399,2023-04-29 02:36:16.509896,Puck Line,BOS Bruins,+105,2.05
1400,2023-04-29 02:36:16.509896,Total,Over,-120,1.83333334
1401,2023-04-29 02:36:16.509896,Total,Under,+100,2.0
1402,2023-04-29 02:36:16.509896,Moneyline,FLA Panthers,+195,2.95
1403,2023-04-29 02:36:16.509896,Moneyline,BOS Bruins,-230,1.43478261
1404,2023-04-29 02:36:16.509896,Puck Line,SEA Kraken,-135,1.74074075
1405,2023-04-29 02:36:16.509896,Puck Line,COL Avalanche,+115,2.15
1406,2023-04-29 02:36:16.509896,Total,Over,+100,2.0
1407,2023-04-29 02:36:16.509896,Total,Under,-120,1.83333334
1408,2023-04-29 02:36:16.509896,Moneyline,SEA Kraken,+180,2.8
1409,2023-04-29 02:36:16.509896,Moneyline,COL Avalanche,-210,1.47619048
1410,2023-04-29 02:37:15.996517,Puck Line,NJ Devils,-230,1.43478261
1411,2023-04-29 02:37:15.996517,Puck Line,NY Rangers,+195,2.95
1412,2023-04-29 02:37:15.996517,Total,Over,+100,2.0
1413,2023-04-29 02:37:15.996517,Total,Under,-120,1.83333334
1414,2023-04-29 02:37:15.996517,Moneyline,NJ Devils,+105,2.05
1415,2023-04-29 02:37:15.996517,Moneyline,NY Rangers,-125,1.8
1416,2023-04-29 02:37:15.996517,Puck Line,TOR Maple Leafs,-260,1.38461539
1417,2023-04-29 02:37:15.996517,Puck Line,TB Lightning,+220,3.2
1418,2023-04-29 02:37:15.996517,Total,Over,-110,1.90909091
1419,2023-04-29 02:37:15.996517,Total,Under,-110,1.90909091
1420,2023-04-29 02:37:15.996517,Moneyline,TOR Maple Leafs,-110,1.90909091
1421,2023-04-29 02:37:15.996517,Moneyline,TB Lightning,-110,1.90909091
1422,2023-04-29 02:37:15.996517,Puck Line,EDM Oilers,+140,2.4
1423,2023-04-29 02:37:15.996517,Puck Line,LA Kings,-165,1.60606061
1424,2023-04-29 02:37:15.996517,Total,Over,-130,1.76923077
1425,2023-04-29 02:37:15.996517,Total,Under,+110,2.1
1426,2023-04-29 02:37:15.996517,Moneyline,EDM Oilers,-170,1.5882353
1427,2023-04-29 02:37:15.996517,Moneyline,LA Kings,+145,2.45
1428,2023-04-29 02:37:15.996517,Puck Line,FLA Panthers,-125,1.8
1429,2023-04-29 02:37:15.996517,Puck Line,BOS Bruins,+105,2.05
1430,2023-04-29 02:37:15.996517,Total,Over,-120,1.83333334
1431,2023-04-29 02:37:15.996517,Total,Under,+100,2.0
1432,2023-04-29 02:37:15.996517,Moneyline,FLA Panthers,+195,2.95
1433,2023-04-29 02:37:15.996517,Moneyline,BOS Bruins,-230,1.43478261
1434,2023-04-29 02:37:15.996517,Puck Line,SEA Kraken,-135,1.74074075
1435,2023-04-29 02:37:15.996517,Puck Line,COL Avalanche,+115,2.15
1436,2023-04-29 02:37:15.996517,Total,Over,+100,2.0
1437,2023-04-29 02:37:15.996517,Total,Under,-120,1.83333334
1438,2023-04-29 02:37:15.996517,Moneyline,SEA Kraken,+180,2.8
1439,2023-04-29 02:37:15.996517,Moneyline,COL Avalanche,-210,1.47619048
1440,2023-04-29 02:38:15.334425,Puck Line,NJ Devils,-230,1.43478261
1441,2023-04-29 02:38:15.334425,Puck Line,NY Rangers,+195,2.95
1442,2023-04-29 02:38:15.334425,Total,Over,+100,2.0
1443,2023-04-29 02:38:15.334425,Total,Under,-120,1.83333334
1444,2023-04-29 02:38:15.334425,Moneyline,NJ Devils,+105,2.05
1445,2023-04-29 02:38:15.334425,Moneyline,NY Rangers,-125,1.8
1446,2023-04-29 02:38:15.334425,Puck Line,TOR Maple Leafs,-260,1.38461539
1447,2023-04-29 02:38:15.334425,Puck Line,TB Lightning,+220,3.2
1448,2023-04-29 02:38:15.334425,Total,Over,-110,1.90909091
1449,2023-04-29 02:38:15.334425,Total,Under,-110,1.90909091
1450,2023-04-29 02:38:15.334425,Moneyline,TOR Maple Leafs,-110,1.90909091
1451,2023-04-29 02:38:15.334425,Moneyline,TB Lightning,-110,1.90909091
1452,2023-04-29 02:38:15.334425,Puck Line,EDM Oilers,+140,2.4
1453,2023-04-29 02:38:15.334425,Puck Line,LA Kings,-165,1.60606061
1454,2023-04-29 02:38:15.334425,Total,Over,-130,1.76923077
1455,2023-04-29 02:38:15.334425,Total,Under,+110,2.1
1456,2023-04-29 02:38:15.334425,Moneyline,EDM Oilers,-170,1.5882353
1457,2023-04-29 02:38:15.334425,Moneyline,LA Kings,+145,2.45
1458,2023-04-29 02:38:15.334425,Puck Line,FLA Panthers,-125,1.8
1459,2023-04-29 02:38:15.334425,Puck Line,BOS Bruins,+105,2.05
1460,2023-04-29 02:38:15.334425,Total,Over,-120,1.83333334
1461,2023-04-29 02:38:15.334425,Total,Under,+100,2.0
1462,2023-04-29 02:38:15.334425,Moneyline,FLA Panthers,+195,2.95
1463,2023-04-29 02:38:15.334425,Moneyline,BOS Bruins,-230,1.43478261
1464,2023-04-29 02:38:15.334425,Puck Line,SEA Kraken,-135,1.74074075
1465,2023-04-29 02:38:15.334425,Puck Line,COL Avalanche,+115,2.15
1466,2023-04-29 02:38:15.334425,Total,Over,+100,2.0
1467,2023-04-29 02:38:15.334425,Total,Under,-120,1.83333334
1468,2023-04-29 02:38:15.334425,Moneyline,SEA Kraken,+180,2.8
1469,2023-04-29 02:38:15.334425,Moneyline,COL Avalanche,-210,1.47619048
1470,2023-04-29 02:39:01.654707,Puck Line,NJ Devils,-230,1.43478261
1471,2023-04-29 02:39:01.654707,Puck Line,NY Rangers,+195,2.95
1472,2023-04-29 02:39:01.654707,Total,Over,+100,2.0
1473,2023-04-29 02:39:01.654707,Total,Under,-120,1.83333334
1474,2023-04-29 02:39:01.654707,Moneyline,NJ Devils,+105,2.05
1475,2023-04-29 02:39:01.654707,Moneyline,NY Rangers,-125,1.8
